BirdID,BTO,RingYear,LastSeenYea,BTOcount
5312,V267422,2009,2009,1
5313,V267415,2009,2013,1
5314,V267418,2009,2010,1
5315,V267420,2009,2011,1
5316,V267419,2009,2022,1
5317,V267425,2009,2010,1
5318,V267421,2009,2009,1
5319,V267424,2009,2022,1
5320,V267423,2009,2013,1
5321,V267416,2009,2019,1
5322,V267417,2009,2009,1
5323,V267427,2009,2013,1
5324,V267426,2009,2013,1
5325,V267428,2009,2010,1
5326,V267429,2009,2010,1
5327,V267430,2009,2010,1
5332,V267432,2009,2009,1
5333,V267435,2009,2014,1
5334,V267436,2009,2013,1
5335,V267433,2009,2016,1
5336,V267440,2009,2010,1
5337,V267442,2009,2017,1
5338,V267443,2009,2013,1
5339,V267438,2009,2012,1
5340,V267441,2009,2009,1
5341,V267446,2009,2013,1
5342,V267453,2009,2009,1
5343,V267447,2009,2010,1
5344,V267060,2009,2010,1
5345,V267083,2009,2015,1
5346,V267069,2009,2010,1
5347,V267054,2009,2015,1
5348,V267070,2009,2015,1
5349,V267076,2009,2010,1
5350,V267047,2009,2009,1
5351,V267064,2009,2022,1
5352,V267095,2009,2010,1
5353,X784201,2009,2010,1
5354,X784219,2009,2009,1
5355,V267100,2009,2010,1
5356,X784215,2009,2009,1
5357,X784203,2009,2011,1
5358,X784211,2009,2013,1
5359,X784218,2009,2015,1
5360,V267050,2009,2011,1
5361,X784217,2009,2011,1
5362,V267059,2009,2015,1
5363,X784214,2009,2015,1
5364,X784216,2009,2009,1
5365,V267073,2009,2009,1
5366,V267090,2009,2015,1
5367,X784210,2009,2009,1
5368,X784213,2009,2011,1
5369,X784212,2009,2010,1
5370,V267088,2009,2010,1
5371,V267078,2009,2011,1
5372,V267086,2009,2015,1
5373,V267079,2009,2010,1
5374,V267082,2009,2011,1
5375,X784208,2009,2011,1
5376,X784204,2009,2010,1
5377,X784202,2009,2015,1
5378,V267052,2009,2013,1
5379,V267099,2009,2011,1
5380,V267093,2009,2011,1
5381,V267066,2009,2015,1
5382,V267062,2009,2015,1
5383,V267091,2009,2011,1
5384,X784205,2009,2009,1
5385,V267077,2009,2015,1
5386,V267080,2009,2010,1
5387,V267096,2009,2013,1
5388,V267098,2009,2010,1
5389,V267087,2009,2009,1
5390,V267053,2009,2010,1
5391,V267061,2009,2010,1
5392,V267055,2009,2009,1
5393,V267056,2009,2013,1
5394,V267063,2009,2011,1
5395,V267072,2009,2009,1
5396,V267048,2009,2010,1
5397,V267097,2009,2010,1
5398,V267057,2009,2013,1
5399,V267058,2009,2015,1
5400,V267051,2009,2009,1
5401,X784206,2009,2013,1
5402,X784207,2009,2015,1
5403,V267092,2009,2010,1
5404,V267085,2009,2013,1
5405,X784246,2010,2011,1
5406,V267065,2009,2015,1
5407,V267049,2009,2022,1
5408,V267075,2009,2010,1
5409,V267094,2009,2011,1
5410,V267084,2009,2011,1
5411,V267067,2009,2010,1
5412,V267089,2009,2010,1
5413,V267074,2009,2011,1
5414,X784209,2009,2009,1
5415,V267068,2009,2013,1
5416,V267071,2009,2011,1
5417,V267081,2009,2009,1
5418,V267402,2009,2009,1
5447,V267431,2009,2014,1
5448,V267434,2009,2010,1
5449,V267437,2009,2009,1
5450,V267439,2009,2015,1
5451,V267444,2009,2009,1
5452,V267445,2009,2020,1
5453,V267448,2009,2015,1
5454,V267449,2009,2009,1
5455,V267450,2009,2010,1
5456,V267451,2009,2019,1
5457,V267452,2009,2013,1
5458,V267456,2009,2010,1
5459,V267455,2009,2010,1
5460,V267401,2009,2009,1
5461,V267454,2009,2010,1
5462,V267457,2009,2015,1
5463,V267459,2009,2009,1
5464,V267461,2009,2009,1
5465,V267460,2009,2018,1
5466,V267458,2009,2009,1
5473,V267191,2008,2008,1
5474,X784220,2010,2015,1
5475,X784230,2010,2013,1
5476,X784232,2010,2013,1
5477,X784233,2010,2010,1
5478,X784229,2010,2011,1
5479,X784227,2010,2010,1
5480,X784222,2010,2010,1
5481,X784231,2010,2015,1
5482,X784223,2010,2011,1
5483,X784236,2010,2011,1
5484,X784226,2010,2010,1
5485,X784224,2010,2015,1
5486,X784234,2010,2011,1
5487,X784225,2010,2010,1
5488,X784240,2010,2010,1
5489,X784238,2010,2011,1
5490,X784237,2010,2011,1
5491,X784239,2010,2011,1
5492,X784228,2010,2015,1
5493,X784221,2010,2013,1
5494,X784235,2010,2013,1
5495,X784241,2010,2010,1
5496,X784242,2010,2015,1
5497,V267464,2010,2011,1
5498,V267462,2010,2015,1
5499,V267463,2010,2011,1
5507,V267477,2010,2010,1
5508,V267479,2010,2014,1
5509,V267478,2010,2013,1
5510,V267471,2010,2011,1
5511,V267469,2010,2017,1
5512,V267470,2010,2010,1
5513,V267475,2010,2022,1
5514,V267474,2010,2018,1
5515,V267476,2010,2013,1
5516,V267473,2010,2013,1
5517,V267472,2010,2016,1
5518,V267465,2010,2015,1
5519,V267466,2010,2010,1
5520,V267467,2010,2010,1
5521,V267468,2010,2022,1
5522,V267483,2010,2016,1
5523,V267484,2010,2021,1
5524,V267480,2010,2017,1
5525,V267481,2010,2014,1
5526,V267482,2010,2016,1
5527,V267485,2010,2010,1
5528,V267486,2010,2015,1
5529,V267487,2010,2013,1
5530,V267494,2010,2019,1
5531,V267495,2010,2013,1
5532,V267493,2010,2013,1
5533,V267489,2010,2011,1
5534,V267488,2010,2015,1
5535,V267491,2010,2010,1
5536,V267492,2010,2014,1
5537,V267490,2010,2019,1
5538,V267496,2010,2010,1
5539,V267504,2010,2013,1
5540,V267516,2010,2013,1
5541,V267497,2010,2010,1
5542,V267498,2010,2013,1
5543,V267501,2010,2022,1
5544,V267502,2010,2010,1
5545,V267500,2010,2022,1
5546,V267499,2010,2010,1
5547,V267512,2010,2019,1
5548,V267505,2010,2010,1
5549,V267503,2010,2019,1
5550,V267506,2010,2016,1
5552,V267508,2010,2010,1
5553,V267509,2010,2016,1
5554,V267510,2010,2016,1
5555,V267511,2010,2010,1
5556,V267515,2010,2010,1
5557,V267514,2010,2012,1
5558,V267513,2010,2010,1
5559,V267525,2010,2019,1
5560,V267523,2010,2010,1
5561,V267524,2010,2012,1
5562,V267521,2010,2012,1
5563,V267519,2010,2010,1
5564,V267522,2010,2014,1
5565,V267517,2010,2010,1
5566,V267518,2010,2010,1
5567,V267520,2010,2010,1
5571,V267530,2010,2010,1
5572,V267529,2010,2010,1
5573,V267527,2010,2012,1
5574,V267526,2010,2012,1
5575,V267528,2010,2016,1
5581,V267533,2011,2011,1
5582,V267560,2011,2015,1
5583,V267566,2011,2019,1
5584,V267531,2011,2015,1
5585,V267532,2011,2013,1
5586,V267539,2011,2014,1
5587,V267562,2011,2012,1
5588,V267535,2011,2016,1
5589,V267536,2011,2017,1
5590,V267537,2011,2022,1
5591,V267552,2011,2016,1
5592,V267534,2011,2012,1
5593,V267568,2011,2012,1
5594,V267565,2011,2012,1
5595,V267538,2011,2019,1
5596,V267561,2011,2020,1
5597,V267558,2011,2022,1
5598,V267559,2011,2016,1
5599,V267555,2011,2022,1
5600,V267569,2011,2018,1
5601,V267557,2011,2012,1
5602,V267540,2011,2019,1
5603,V267544,2011,2013,1
5604,V267541,2011,2014,1
5605,V267567,2011,2013,1
5606,V267564,2011,2016,1
5607,V267546,2011,2014,1
5608,V267551,2011,2014,1
5609,V267550,2011,2013,1
5610,V267571,2011,2016,1
5611,V267556,2011,2022,1
5612,V267570,2011,2021,1
5613,V267553,2011,2016,1
5614,V267554,2011,2013,1
5615,V267549,2011,2012,1
5616,V267548,2011,2013,1
5617,V267547,2011,2012,1
5618,V267563,2011,2013,1
5619,V267545,2011,2012,1
5620,V267543,2011,2015,1
5621,V267542,2011,2021,1
5622,V267572,2011,2012,1
5623,V267577,2011,2013,1
5624,V267576,2011,2021,1
5625,V267573,2011,2015,1
5626,V267574,2011,2022,1
5627,V267575,2011,2011,1
5628,V267585,2011,2016,1
5629,V267589,2011,2011,1
5630,V267580,2011,2021,1
5631,V267579,2011,2013,1
5632,V267586,2011,2022,1
5633,V267588,2011,2019,1
5634,V267590,2011,2017,1
5635,V267591,2011,2020,1
5636,V267587,2011,2012,1
5637,V267593,2011,2012,1
5638,V267592,2011,2016,1
5639,V267594,2011,2019,1
5640,V267578,2011,2022,1
5641,V267581,2011,2017,1
5642,V267582,2011,2015,1
5643,V267584,2011,2017,1
5644,V267583,2011,2022,1
5645,V267599,2011,2011,1
5646,V267596,2011,2011,1
5647,X784004,2011,2011,1
5648,X784002,2011,2013,1
5649,X784003,2011,2016,1
5650,X784001,2011,2014,1
5651,V267595,2011,2011,1
5652,V267600,2011,2016,1
5653,V267598,2011,2013,1
5654,V267597,2011,2012,1
5655,X784007,2011,2013,1
5656,X784006,2011,2011,1
5657,X784005,2011,2021,1
5658,X784008,2011,2015,1
5659,L921009,2011,2011,1
5660,L921014,2011,2011,1
5661,L921003,2011,2019,1
5662,L921004,2011,2011,1
5663,L921005,2011,2011,1
5664,L921006,2011,2011,1
5665,L921007,2011,2011,1
5666,L921008,2011,2019,1
5667,L921010,2011,2011,1
5668,L921015,2011,2011,1
5669,L921013,2011,2011,1
5670,L921016,2011,2011,1
5671,L921018,2011,2011,1
5672,L921011,2011,2011,1
5673,L921012,2011,2011,1
5674,L921001,2011,2011,1
5675,L921002,2011,2019,1
5676,L921017,2011,2011,1
5677,AE35460,2011,2011,1
5678,X784009,2011,2014,1
5679,X784010,2011,2019,1
5680,X784011,2011,2011,1
5681,X784012,2011,2011,1
5682,X784013,2011,2013,1
5683,X784014,2011,2022,1
5684,X784015,2011,2016,1
5685,X784016,2011,2013,1
5686,X784017,2011,2013,1
5687,X784018,2011,2012,1
5693,X784245,2010,2022,1
5694,X784263,2010,2011,1
5695,X784258,2010,2022,1
5696,X784247,2010,2015,1
5697,X784262,2010,2013,1
5698,X784248,2010,2015,1
5699,X784265,2010,2013,1
5700,X784259,2010,2010,1
5701,X784244,2010,2011,1
5702,X784243,2010,2010,1
5703,X784268,2010,2011,1
5704,X784252,2010,2015,1
5705,X784254,2010,2022,1
5706,X784264,2010,2010,1
5707,X784261,2010,2013,1
5708,X784271,2010,2011,1
5709,X784255,2010,2013,1
5710,X784253,2010,2010,1
5711,X784250,2010,2010,1
5712,X784275,2010,2013,1
5713,X784270,2010,2015,1
5714,X784269,2010,2015,1
5715,X784272,2010,2015,1
5716,X784274,2010,2010,1
5717,X784273,2010,2015,1
5718,X784249,2010,2010,1
5719,X784256,2010,2015,1
5720,X784267,2010,2011,1
5721,X784257,2010,2010,1
5722,X784251,2010,2022,1
5724,X784281,2010,2013,1
5725,X784280,2010,2010,1
5726,X784290,2010,2010,1
5727,X784296,2010,2015,1
5728,X784266,2010,2022,1
5729,X784298,2010,2011,1
5730,X784279,2010,2013,1
5731,X784286,2010,2010,1
5732,X784288,2010,2011,1
5733,X784277,2010,2010,1
5734,X784278,2010,2010,1
5735,X784285,2010,2011,1
5736,X784294,2010,2011,1
5737,X784291,2010,2011,1
5738,X784287,2010,2010,1
5739,X784283,2010,2011,1
5740,X784282,2010,2015,1
5741,X784284,2010,2015,1
5742,X784289,2010,2015,1
5743,X784295,2010,2015,1
5744,X784276,2010,2013,1
5745,X784292,2010,2015,1
5746,X784260,2010,2015,1
5747,X784022,2011,2013,1
5748,X784021,2011,2015,1
5749,X784019,2011,2018,1
5750,X784020,2011,2015,1
5751,X784025,2011,2016,1
5752,X784026,2011,2011,1
5753,X784027,2011,2012,1
5754,X784023,2011,2013,1
5755,X784024,2011,2016,1
5756,L921021,2011,2012,1
5757,L921019,2011,2012,1
5759,L921022,2011,2016,1
5760,L921023,2011,2012,1
5761,L921024,2011,2012,1
5762,L921025,2011,2013,1
5763,L921026,2011,2013,1
5764,X784028,2012,2015,1
5765,X784029,2012,2013,1
5766,X784030,2012,2015,1
5767,X784031,2012,2012,1
5768,X784032,2012,2012,1
5769,X784033,2012,2015,1
5770,X784034,2012,2015,1
5771,X784035,2012,2012,1
5772,X784036,2012,2013,1
5773,X784037,2012,2013,1
5774,X784038,2012,2015,1
5775,X784039,2012,2015,1
5776,X784040,2012,2020,1
5777,X784041,2012,2013,1
5778,X784042,2012,2013,1
5779,X784043,2012,2022,1
5780,X784044,2012,2015,1
5781,X784045,2012,2012,1
5782,X784046,2012,2013,1
5783,X784047,2012,2013,1
5784,X784048,2012,2012,1
5785,X784049,2012,2012,1
5786,X784050,2012,2012,1
5787,X784051,2012,2012,1
5788,X784501,2011,2011,1
5789,X784502,2011,2011,1
5790,X784503,2011,2011,1
5791,X784504,2011,2011,1
5792,X784505,2011,2011,1
5793,X784506,2011,2011,1
5794,X784507,2011,2011,1
5795,X784508,2011,2011,1
5796,X784509,2011,2011,1
5797,X784510,2011,2011,1
5798,X784511,2011,2011,1
5799,X784512,2011,2011,1
5800,X784513,2011,2011,1
5801,X784514,2011,2011,1
5802,X784515,2011,2011,1
5803,X784516,2011,2011,1
5804,X784517,2011,2016,1
5805,X784518,2011,2011,1
5806,X784519,2011,2011,1
5807,X784520,2011,2011,1
5808,X784521,2011,2011,1
5809,X784522,2011,2011,1
5810,X784523,2011,2011,1
5811,X784524,2011,2011,1
5812,X784525,2011,2011,1
5813,X784526,2011,2011,1
5814,X784527,2011,2011,1
5815,X784528,2011,2011,1
5816,X784529,2011,2011,1
5817,X784530,2011,2011,1
5818,X784531,2011,2011,1
5819,X784532,2011,2011,1
5820,X784065,2012,2017,1
5821,X784066,2012,2019,1
5822,X784067,2012,2019,1
5823,X784068,2012,2022,1
5824,X784060,2012,2013,1
5825,X784059,2012,2016,1
5826,X784057,2012,2019,1
5827,X784058,2012,2012,1
5828,X784056,2012,2013,1
5829,X784055,2012,2021,1
5830,X784054,2012,2012,1
5831,X784052,2012,2012,1
5832,X784053,2012,2012,1
5833,X784061,2012,2019,1
5834,X784062,2012,2015,1
5835,X784063,2012,2015,1
5836,X784064,2012,2015,1
5837,X784069,2012,2018,1
5838,X784070,2012,2020,1
5839,X784071,2012,2017,1
5840,X784072,2012,2012,1
5841,X784073,2012,2016,1
5842,X784074,2012,2015,1
5843,X784075,2012,2018,1
5844,X784076,2012,2012,1
5845,X784077,2012,2020,1
5846,X784078,2012,2018,1
5847,X784079,2012,2015,1
5848,X784080,2012,2012,1
5849,X784081,2012,2012,1
5850,X784082,2012,2022,1
5851,X784083,2012,2018,1
5852,X784084,2012,2012,1
5853,X784085,2012,2022,1
5854,X784327,2012,2017,1
5855,X784326,2012,2021,1
5856,J368483,1995,1995,1
5857,N0218XX,1997,1997,1
5858,X784313,2011,2013,1
5859,X784309,2011,2011,1
5860,X784316,2011,2015,1
5861,X784320,2011,2015,1
5862,X784324,2011,2015,1
5863,X784319,2011,2013,1
5864,X784311,2011,2013,1
5865,X784308,2011,2011,1
5866,X784293,2011,2015,1
5867,X784306,2011,2013,1
5868,X784304,2011,2011,1
5869,X784314,2011,2011,1
5870,X784310,2011,2015,1
5871,X784315,2011,2013,1
5872,X784317,2011,2013,1
5873,X784297,2011,2011,1
5874,X784300,2011,2013,1
5875,X784301,2011,2011,1
5876,X784303,2011,2011,1
5877,X784302,2011,2013,1
5878,X784307,2011,2013,1
5879,X784305,2011,2015,1
5880,X784323,2011,2011,1
5881,X784321,2011,2011,1
5882,X784322,2011,2011,1
5883,X784325,2011,2013,1
5884,X784299,2011,2013,1
5885,X784312,2011,2015,1
5886,X784318,2011,2013,1
5901,L921100,2013,2022,1
5902,L921027,2013,2013,1
5903,L921028,2013,2015,1
5904,L921029,2013,2019,1
5905,L921030,2013,2014,1
5906,L921031,2013,2013,1
5907,L921032,2013,2014,1
5908,L921033,2013,2016,1
5909,L921034,2013,2018,1
5911,X784328,2013,2015,1
5912,X784329,2013,2013,1
5913,X784330,2013,2015,1
5914,X784333,2013,2013,1
5915,X784331,2013,2013,1
5916,X784100,2013,2015,1
5917,X784099,2013,2022,1
5918,X784334,2013,2013,1
5919,X784332,2013,2013,1
5920,X784335,2013,2013,1
5921,X784336,2013,2015,1
5922,X784337,2013,2013,1
5923,X784338,2013,2013,1
5924,X784340,2013,2015,1
5925,X784339,2013,2013,1
5926,X784341,2013,2015,1
5927,X784342,2013,2013,1
5928,X784343,2013,2013,1
5929,X784346,2013,2013,1
5930,X784345,2013,2022,1
5931,X784344,2013,2013,1
5932,X784352,2013,2015,1
5933,X784349,2013,2015,1
5934,X784347,2013,2015,1
5935,X784348,2013,2015,1
5936,X784351,2013,2013,1
5937,X784350,2013,2015,1
5938,X784354,2013,2013,1
5939,X784353,2013,2013,1
5940,X784362,2013,2013,1
5941,X784361,2013,2015,1
5942,X784358,2013,2015,1
5943,X784357,2013,2015,1
5944,X784356,2013,2013,1
5945,X784355,2013,2013,1
5946,X784360,2013,2015,1
5947,X784359,2013,2022,1
5948,X784374,2013,2013,1
5949,X784373,2013,2013,1
5950,X784366,2013,2013,1
5951,X784363,2013,2015,1
5952,X784368,2013,2013,1
5953,X784371,2013,2015,1
5954,X784364,2013,2015,1
5955,X784372,2013,2013,1
5956,X784369,2013,2015,1
5957,X784370,2013,2013,1
5958,X784365,2013,2013,1
5959,X784367,2013,2022,1
5960,X784378,2013,2013,1
5961,X784377,2013,2015,1
5962,X784375,2013,2015,1
5963,X784376,2013,2015,1
5964,X784379,2013,2015,1
5965,X784380,2013,2015,1
5966,X784384,2013,2013,1
5967,X784381,2013,2013,1
5968,X784385,2013,2022,1
5969,X784382,2013,2013,1
5970,X784383,2013,2013,1
5971,X784386,2013,2013,1
5972,X784392,2013,2015,1
5973,X784391,2013,2015,1
5974,X784390,2013,2015,1
5975,X784388,2013,2015,1
5976,X784389,2013,2015,1
5977,X784387,2013,2022,1
6009,L921035,2013,2022,1
6010,L921036,2013,2014,1
6011,L921037,2013,2021,1
6012,L921038,2013,2016,1
6013,L921039,2013,2013,1
6014,L921040,2013,2015,1
6015,L921041,2013,2013,1
6016,L921042,2013,2015,1
6017,L921099,2013,2015,1
6018,L921098,2013,2021,1
6019,L921043,2013,2019,1
6020,L921097,2013,2013,1
6021,L921044,2013,2013,1
6022,L921045,2013,2019,1
6023,L921046,2013,2013,1
6024,L921047,2013,2015,1
6025,L921048,2013,2014,1
6026,L921049,2013,2018,1
6027,L921050,2013,2016,1
6028,L921052,2013,2021,1
6029,L921051,2013,2022,1
6030,L921054,2013,2016,1
6031,L921055,2013,2013,1
6032,L921056,2013,2018,1
6033,L921057,2013,2015,1
6034,L921053,2013,2019,1
6035,L921096,2013,2013,1
6036,L921059,2013,2021,1
6037,L921058,2013,2014,1
6038,L921062,2013,2013,1
6039,L921060,2013,2015,1
6041,L921061,2013,2013,1
6042,L921063,2013,2013,1
6043,L921064,2013,2013,1
6044,L921065,2013,2022,1
6045,L921067,2013,2020,1
6046,L921066,2013,2014,1
6047,L921068,2013,2015,1
6048,L921069,2013,2020,1
6049,L921070,2013,2015,1
6050,L921071,2013,2016,1
6051,L921072,2013,2015,1
6052,L921073,2013,2013,1
6061,X784200,2014,2018,1
6062,X784199,2014,2015,1
6063,X784101,2014,2015,1
6064,X784102,2014,2020,1
6065,X784103,2014,2014,1
6066,X784104,2014,2015,1
6067,X784105,2014,2016,1
6068,X784106,2014,2022,1
6069,X784107,2014,2014,1
6075,X784086,2013,2015,1
6076,X784087,2013,2013,1
6077,X784089,2013,2016,1
6078,X784088,2013,2022,1
6079,X784090,2013,2018,1
6080,X784091,2013,2016,1
6081,X784092,2013,2013,1
6082,X784093,2013,2016,1
6083,X784094,2013,2013,1
6084,X784095,2013,2013,1
6085,X784096,2013,2013,1
6086,X784098,2013,2016,1
6087,X784097,2013,2022,1
6088,X784533,2013,2013,1
6089,X784534,2013,2013,1
6090,X784535,2013,2013,1
6091,X784536,2013,2013,1
6092,X784537,2013,2013,1
6093,X784538,2013,2013,1
6094,X784539,2013,2013,1
6095,X784540,2013,2013,1
6096,X784541,2013,2013,1
6097,X784542,2013,2013,1
6098,X784543,2013,2013,1
6100,X784544,2013,2013,1
6101,X784545,2013,2013,1
6102,X784546,2013,2013,1
6103,X784547,2013,2013,1
6104,X784548,2013,2013,1
6105,X784549,2013,2013,1
6106,X784550,2013,2013,1
6107,X784551,2013,2013,1
6108,X784552,2013,2013,1
6109,X784553,2013,2013,1
6110,X784554,2013,2013,1
6111,X784555,2013,2013,1
6112,X784556,2013,2013,1
6113,X784557,2013,2013,1
6114,X784558,2013,2013,1
6115,X784559,2013,2013,1
6116,X784560,2013,2013,1
6117,X784561,2013,2013,1
6118,X784562,2013,2013,1
6119,X784563,2013,2013,1
6120,X784564,2013,2013,1
6136,L921074,2014,2015,1
6137,L921079,2014,2015,1
6138,L921080,2014,2018,1
6139,L921081,2014,2019,1
6140,L921082,2014,2015,1
6141,L921076,2014,2015,1
6142,L921075,2014,2015,1
6143,L921077,2014,2020,1
6144,L921078,2014,2022,1
6145,L921500,2014,2020,1
6146,L921499,2014,2019,1
6147,L921083,2014,2015,1
6148,L921084,2014,2015,1
6149,X784108,2014,2015,1
6150,L921498,2014,2015,1
6151,L921496,2014,2015,1
6152,L921497,2014,2020,1
6153,L921086,2014,2015,1
6154,L921085,2014,2015,1
6155,L921087,2014,2022,1
6156,L921088,2014,2016,1
6157,L921091,2014,2015,1
6158,L921089,2014,2022,1
6159,L921090,2014,2022,1
6160,L921092,2014,2019,1
6161,X784109,2014,2021,1
6162,L921093,2014,2022,1
6163,L921495,2014,2022,1
6164,X784110,2014,2019,1
6165,L921201,2014,2015,1
6166,X784111,2014,2019,1
6167,L921094,2014,2021,1
6168,L921095,2014,2020,1
6169,L921300,2014,2019,1
6170,L921494,2014,2022,1
6171,L921299,2014,2018,1
6172,L921298,2014,2020,1
6173,L921296,2014,2014,1
6174,L921297,2014,2020,1
6175,X784112,2014,2016,1
6176,L921295,2014,2015,1
6177,L921289,2014,2015,1
6178,L921290,2014,2015,1
6179,L921292,2014,2015,1
6180,L921293,2014,2014,1
6181,L921294,2014,2018,1
6182,L921291,2014,2015,1
6183,L921285,2014,2016,1
6184,L921287,2014,2019,1
6185,L921288,2014,2022,1
6186,L921286,2014,2022,1
6187,L921284,2014,2021,1
6188,L921282,2014,2019,1
6189,L921280,2014,2016,1
6190,L921281,2014,2015,1
6191,L921278,2014,2022,1
6192,L921279,2014,2015,1
6193,L921277,2014,2022,1
6194,L921276,2014,2015,1
6195,L921204,2014,2022,1
6196,L921203,2014,2017,1
6197,L921274,2014,2014,1
6198,L921275,2014,2015,1
6199,L921202,2014,2021,1
6200,L921493,2014,2022,1
6201,L921205,2014,2014,1
6202,L921206,2014,2016,1
6203,L921210,2014,2016,1
6204,L921209,2014,2014,1
6205,L921207,2014,2015,1
6206,L921211,2014,2015,1
6207,L921212,2014,2018,1
6208,L921216,2014,2014,1
6209,L921213,2014,2015,1
6210,L921214,2014,2022,1
6211,L921215,2014,2022,1
6212,L921220,2014,2014,1
6213,L921219,2014,2018,1
6214,L921221,2014,2017,1
6215,L921223,2014,2020,1
6216,L921222,2014,2017,1
6217,L921217,2014,2022,1
6218,L921226,2014,2015,1
6219,L921224,2014,2019,1
6220,L921227,2014,2015,1
6221,L921218,2014,2022,1
6222,L921228,2014,2022,1
6223,L921225,2014,2015,1
6224,L921229,2014,2015,1
6225,L921208,2014,2014,1
6226,L921233,2014,2016,1
6227,L921231,2014,2015,1
6228,L921232,2014,2016,1
6245,L921273,2015,2015,1
6306,L921234,2015,2015,1
6267,L921237,2015,2017,1
6283,L921271,2015,2015,1
6309,L921236,2015,2017,1
6310,L921272,2015,2015,1
6284,L921240,2015,2015,1
6268,L921238,2015,2015,1
6294,L921242,2015,2022,1
6272,L921241,2015,2021,1
6279,L921253,2015,2018,1
6240,L921244,2015,2015,1
6281,L921239,2015,2015,1
6311,L921270,2015,2016,1
6231,L921246,2015,2021,1
6312,L921245,2015,2015,1
6249,L921247,2015,2022,1
6273,L921248,2015,2015,1
6230,L921243,2015,2019,1
6313,L921269,2015,2018,1
6239,L921268,2015,2015,1
6282,L921249,2015,2015,1
6314,L921267,2015,2016,1
6233,L921251,2015,2022,1
6307,L921250,2015,2019,1
6229,L921252,2015,2020,1
6300,L921258,2015,2016,1
6315,L921257,2015,2015,1
6276,L921255,2015,2015,1
6274,L921254,2015,2019,1
6297,L921256,2015,2016,1
6336,X784396,2015,2015,1
6337,X784397,2015,2015,1
6338,X784401,2015,2015,1
6339,X784398,2015,2015,1
6340,X784400,2015,2015,1
6341,X784399,2015,2015,1
6342,X784394,2015,2015,1
6343,X784395,2015,2015,1
6344,X784393,2015,2015,1
6345,X784402,2015,2015,1
6346,X784403,2015,2022,1
6347,X784404,2015,2015,1
6348,X784405,2015,2015,1
6349,X784414,2015,2015,1
6350,X784413,2015,2022,1
6351,X784412,2015,2015,1
6352,X784411,2015,2015,1
6353,X784409,2015,2015,1
6354,X784410,2015,2015,1
6355,X784500,2015,2015,1
6356,X784406,2015,2015,1
6357,X784407,2015,2015,1
6358,X784408,2015,2015,1
6359,X784423,2015,2015,1
6360,X784420,2015,2015,1
6361,X784422,2015,2015,1
6362,X784421,2015,2022,1
6363,X784419,2015,2015,1
6364,X784417,2015,2015,1
6365,X784415,2015,2015,1
6366,X784416,2015,2015,1
6367,X784418,2015,2022,1
6368,X784424,2015,2015,1
4889,R737889,2006,2007,1
6369,L921260,2015,2015,1
6370,L921259,2015,2021,1
6371,L921261,2015,2015,1
6372,X784169,2015,2017,1
6373,X784174,2015,2016,1
6374,X784173,2015,2017,1
6375,X784172,2015,2022,1
6376,L921263,2015,2017,1
6377,X784171,2015,2020,1
6378,L921262,2015,2022,1
6379,X784170,2015,2015,1
6380,L921264,2015,2015,1
6381,L921265,2015,2022,1
6382,X784175,2015,2016,1
6383,X784176,2015,2016,1
6384,X784177,2015,2019,1
6385,X784179,2015,2020,1
6386,X784180,2015,2016,1
6387,X784178,2015,2015,1
6388,X784181,2015,2016,1
6390,X784433,2015,2015,1
6391,X784431,2015,2015,1
6392,X784426,2015,2015,1
6393,X784428,2015,2015,1
6394,X784429,2015,2015,1
6395,X784425,2015,2015,1
6398,X784427,2015,2015,1
6399,X784434,2015,2015,1
6400,X784435,2015,2015,1
6401,X784445,2015,2015,1
6402,X784444,2015,2015,1
6403,X784439,2015,2015,1
6404,X784442,2015,2015,1
6405,X784441,2015,2015,1
6406,X784443,2015,2022,1
6407,X784440,2015,2015,1
6408,X784437,2015,2015,1
6409,X784438,2015,2015,1
6410,X784446,2015,2015,1
6411,X784447,2015,2015,1
6412,X784448,2015,2015,1
6413,X784436,2015,2015,1
6414,X784499,2015,2015,1
6415,X784432,2015,2022,1
6416,X784453,2015,2015,1
6417,X784452,2015,2015,1
6418,X784451,2015,2015,1
6419,X784449,2015,2022,1
6420,X784450,2015,2015,1
6421,X784454,2015,2015,1
6422,X784455,2015,2015,1
6423,X784460,2015,2015,1
6424,X784456,2015,2015,1
6425,X784457,2015,2015,1
6426,X784458,2015,2015,1
6427,X784467,2015,2015,1
6428,Z691054,2015,2015,1
6429,Z691052,2015,2015,1
6430,Z691051,2015,2015,1
6431,X784462,2015,2015,1
6432,X784463,2015,2015,1
6433,X784468,2015,2022,1
6434,Z691053,2015,2015,1
6435,X784464,2015,2015,1
6436,X784466,2015,2015,1
6437,X784470,2015,2015,1
6438,X784471,2015,2015,1
6439,X784473,2015,2015,1
6440,X784477,2015,2015,1
6441,X784476,2015,2015,1
6442,X784465,2015,2022,1
6443,X784475,2015,2022,1
6444,X784461,2015,2022,1
6445,X784474,2015,2015,1
6446,X784469,2015,2015,1
6447,X784472,2015,2015,1
6448,X784483,2015,2015,1
6449,X784478,2015,2016,1
6450,X784480,2015,2022,1
6451,X784482,2015,2015,1
6452,X784481,2015,2015,1
6453,X784479,2015,2015,1
6454,X784485,2015,2015,1
6455,X784486,2015,2015,1
6456,X784487,2015,2015,1
6457,X784491,2015,2022,1
